url,channel,start,end,dead_air,transcript_before_deadair,call_duration
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,52.23,57.19,0.8499999999999943,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,0.31,4.1,0.31,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,5.1,19.21,1.0,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,20.55,24.03,1.34,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,25.07,32.3,1.0399999999999991,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,33.25,43.37,0.9500000000000028,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,44.61,45.95,1.240000000000002,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,46.85,51.38,0.8999999999999986,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/82d13dc2e8348a5e614a7c43188c17b1.mp3,Merged,52.23,57.19,0.8499999999999943,,58.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9b176e3bfa35a353b7064b122f3c17b6.mp3,Merged,0.37,25.65,0.37,,44.54
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9b176e3bfa35a353b7064b122f3c17b6.mp3,Merged,26.51,44.54,0.860000000000003,,44.54
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9b176e3bfa35a353b7064b122f3c17b6.mp3,Merged,0.37,25.65,0.37,,44.54
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9b176e3bfa35a353b7064b122f3c17b6.mp3,Merged,26.51,44.54,0.860000000000003,,44.54
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,2.66,23.91,2.66,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,26.04,63.03,2.129999999999999,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,65.34,82.25,2.3100000000000023,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,83.15,83.68,0.9000000000000057,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,2.66,23.91,2.66,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,26.04,63.03,2.129999999999999,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,65.34,82.25,2.3100000000000023,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,Merged,83.15,83.68,0.9000000000000057,,83.68
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,0.65,4.12,0.65,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,5.15,21.86,1.0300000000000002,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,23.37,25.88,1.5100000000000016,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,26.77,29.5,0.8900000000000006,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,0.65,4.12,0.65,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,5.15,21.86,1.0300000000000002,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,23.37,25.88,1.5100000000000016,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/faef7b038fc13bbe7a8ab3dbf2e317b1.mp3,Merged,26.77,29.5,0.8900000000000006,,31.542
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d1ebca9cd0310e8c00812ee63bfc17b9.mp3,Merged,1.91,6.14,1.91,,35.32
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d1ebca9cd0310e8c00812ee63bfc17b9.mp3,Merged,7.33,23.79,1.1900000000000004,,35.32
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d1ebca9cd0310e8c00812ee63bfc17b9.mp3,Merged,24.73,33.3,0.9400000000000012,,35.32
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d1ebca9cd0310e8c00812ee63bfc17b9.mp3,Merged,1.91,6.14,1.91,,35.32
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d1ebca9cd0310e8c00812ee63bfc17b9.mp3,Merged,7.33,23.79,1.1900000000000004,,35.32
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d1ebca9cd0310e8c00812ee63bfc17b9.mp3,Merged,24.73,33.3,0.9400000000000012,,35.32
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b37e5054c8761c1ddc8de33981aa17b6.mp3,Merged,1.35,4.9,1.35,,36.96
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b37e5054c8761c1ddc8de33981aa17b6.mp3,Merged,6.15,12.69,1.25,,36.96
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b37e5054c8761c1ddc8de33981aa17b6.mp3,Merged,13.64,28.72,0.9500000000000012,,36.96
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b37e5054c8761c1ddc8de33981aa17b6.mp3,Merged,29.92,31.66,1.2000000000000028,,36.96
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b37e5054c8761c1ddc8de33981aa17b6.mp3,Merged,32.72,36.95,1.0599999999999987,,36.96
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,0.4,5.07,0.4,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,5.95,20.7,0.8799999999999999,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,21.62,23.59,0.9200000000000016,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,24.63,32.79,1.0399999999999991,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,0.4,5.07,0.4,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,5.95,20.7,0.8799999999999999,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,21.62,23.59,0.9200000000000016,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,Merged,24.63,32.79,1.0399999999999991,,32.8
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f7605a038021f89c77ccc0cad7d217b6.mp3,Merged,2.1,4.37,2.1,,43.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f7605a038021f89c77ccc0cad7d217b6.mp3,Merged,7.0,43.39,2.63,,43.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f7605a038021f89c77ccc0cad7d217b6.mp3,Merged,2.1,4.37,2.1,,43.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f7605a038021f89c77ccc0cad7d217b6.mp3,Merged,7.0,43.39,2.63,,43.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,2.01,4.59,2.01,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,5.71,6.46,1.12,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,8.26,19.82,1.7999999999999998,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,20.64,24.92,0.8200000000000003,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,26.27,26.82,1.349999999999998,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,2.01,4.59,2.01,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,5.71,6.46,1.12,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,8.26,19.82,1.7999999999999998,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,20.64,24.92,0.8200000000000003,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8337e904741c89eacca2a129428b17b9.mp3,Merged,26.27,26.82,1.349999999999998,,28.12
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/66ea3b20e76484488554d6396be217b6.mp3,Merged,1.86,3.83,1.86,,5.38
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e57c1890047c47096d03edbdc87d17ba.mp3,Merged,2.62,5.03,2.62,,36.5
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e57c1890047c47096d03edbdc87d17ba.mp3,Merged,7.31,34.64,2.28,,36.5
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e57c1890047c47096d03edbdc87d17ba.mp3,Merged,35.51,36.21,0.8699999999999974,,36.5
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/cb6fce77b7e781289051b0d212f217bb.mp3,Merged,2.15,7.46,2.15,,39.78
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/cb6fce77b7e781289051b0d212f217bb.mp3,Merged,8.38,15.54,0.9200000000000008,,39.78
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/cb6fce77b7e781289051b0d212f217bb.mp3,Merged,16.7,27.29,1.16,,39.78
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/cb6fce77b7e781289051b0d212f217bb.mp3,Merged,28.72,39.63,1.4299999999999995,,39.78
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,1.49,12.49,1.49,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,13.79,109.6,1.299999999999999,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,110.87,147.33,1.2700000000000102,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,148.29,163.2,0.9599999999999796,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,164.1,196.61,0.9000000000000057,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,197.48,204.76,0.8699999999999761,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,206.17,211.62,1.4099999999999966,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,214.02,219.91,2.4000000000000057,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,220.96,222.79,1.0500000000000114,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,223.79,276.63,1.0,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,277.94,300.2,1.3100000000000025,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,301.11,337.65,0.910000000000025,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,338.96,395.76,1.3100000000000025,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,Merged,396.66,442.98,0.9000000000000341,,444.2
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,1.4,1.93,1.4,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,3.42,6.88,1.49,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,8.36,27.22,1.4799999999999995,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,29.97,32.37,2.75,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,34.22,44.0,1.8500000000000012,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,44.81,48.94,0.8100000000000023,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,50.79,56.29,1.8500000000000012,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,57.29,58.85,1.0,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,59.72,60.23,0.8699999999999974,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,61.06,62.37,0.8300000000000054,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,63.44,72.13,1.0700000000000005,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,73.3,75.24,1.1700000000000017,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,76.36,77.55,1.1200000000000043,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,78.68,81.45,1.1300000000000097,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,82.67,90.18,1.2199999999999989,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,90.99,100.72,0.8099999999999881,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,101.79,142.11,1.0700000000000074,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,143.15,157.14,1.039999999999992,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,159.47,164.2,2.3300000000000125,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,165.05,166.15,0.8500000000000227,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,167.67,168.96,1.5199999999999818,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,170.14,193.23,1.1799999999999784,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,194.54,202.59,1.3100000000000025,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,203.88,210.98,1.289999999999992,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,214.2,215.92,3.219999999999999,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,227.04,228.65,11.120000000000005,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,230.06,234.12,1.4099999999999966,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,234.97,244.93,0.8499999999999943,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,246.7,250.45,1.7699999999999818,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,254.37,305.75,3.920000000000016,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/755c9165af6766931f41cf04f4df17bb.mp3,Merged,306.63,329.69,0.8799999999999955,,331.6
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,2.72,4.83,2.72,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,5.93,12.62,1.0999999999999996,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,13.93,16.31,1.3100000000000005,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,17.34,33.71,1.0300000000000011,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,36.15,41.79,2.4399999999999977,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,43.05,44.54,1.259999999999998,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,45.75,70.86,1.2100000000000009,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,73.17,74.07,2.3100000000000023,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,75.02,82.59,0.9500000000000028,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,85.95,87.82,3.3599999999999994,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,94.49,95.32,6.670000000000002,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,98.58,104.61,3.260000000000005,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,105.56,117.31,0.9500000000000028,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,119.07,150.89,1.759999999999991,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,151.71,160.98,0.8200000000000216,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,161.93,179.5,0.950000000000017,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,180.38,181.4,0.8799999999999955,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,183.81,198.57,2.4099999999999966,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,199.43,239.55,0.8600000000000136,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,241.26,255.78,1.7099999999999795,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/134416a01097ad9a30f17b0c066b17b6.mp3,Merged,257.07,274.85,1.289999999999992,,275.14
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,0.55,1.15,0.55,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,2.05,25.08,0.8999999999999999,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,25.92,43.98,0.8400000000000034,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,45.03,95.37,1.0500000000000045,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,97.56,118.57,2.1899999999999977,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,119.43,149.06,0.8600000000000136,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,151.99,153.13,2.930000000000007,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,157.09,161.33,3.960000000000008,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,163.69,169.47,2.359999999999985,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,170.33,173.71,0.8600000000000136,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,174.78,177.77,1.0699999999999932,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a1d16be5ad6011f3039452d7ecc317bf.mp3,Merged,181.79,209.82,4.019999999999982,,210.04
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,0.77,5.76,0.77,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,8.19,8.7,2.43,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,10.64,12.05,1.9400000000000013,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,13.03,15.42,0.9799999999999986,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,16.58,17.21,1.1599999999999984,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,18.28,38.45,1.0700000000000005,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,39.47,42.1,1.019999999999996,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,43.71,54.75,1.6099999999999994,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,55.65,57.84,0.8999999999999986,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,59.24,63.0,1.3999999999999986,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,64.49,68.11,1.4899999999999949,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,69.58,71.77,1.4699999999999989,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,73.37,75.46,1.6000000000000083,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,76.49,77.46,1.0300000000000011,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,79.53,89.02,2.0700000000000074,,200.022
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/947502d6d92e085635bec787ea7117b9.mp3,Merged,89.89,113.57,0.8700000000000045,,200.022
